2.1317 	WARNING 	Speech-to-text recognition using Google online services is not available (use command `pip install google-api-core google-auth google-cloud google-cloud-speech googleapis-common-protos` to get it). Transcription will be unavailable using that service this session.
15.2798 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001B159054370>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001B15A054F10>, multiSample=False, name='window1', numSamples=2, pos=(315, 52), screen=0, size=array([736, 664]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
15.2801 	EXP 	window1: mouseVisible = True
15.2802 	EXP 	window1: mouseVisible = True
15.2802 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
15.2802 	EXP 	window1: recordFrameIntervals = False
15.4452 	EXP 	window1: recordFrameIntervals = True
15.6286 	EXP 	Screen (0) actual frame rate measured at 60.10Hz
15.6287 	EXP 	window1: recordFrameIntervals = False
15.6830 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
20.0323 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
20.8176 	EXP 	Sound ModulatedTone set volume 1.000
20.8239 	EXP 	Created Cross = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='Cross', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
20.8285 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Rest', units='height', win=Window(...), wrapWidth=1)
20.8399 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
20.8574 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
20.8802 	EXP 	text: autoDraw = True
31.4298 	DATA 	Mouse: Left button down, pos=(387,436)
31.5305 	DATA 	Mouse:  Left button up, pos=(387,436)
32.6450 	EXP 	Created sequence: sequential, trialTypes=1, nReps=4, seed=None
32.6454 	EXP 	New trial (rep=0, index=0): None
32.6459 	EXP 	Created sequence: random, trialTypes=1, nReps=10, seed=None
32.6463 	EXP 	New trial (rep=0, index=0): None
32.6590 	DATA 	Keypress: space
32.6757 	EXP 	text: autoDraw = False
32.6757 	EXP 	Cross: autoDraw = True
32.6757 	EXP 	text_3: autoDraw = True
35.1449 	EXP 	Sound ModulatedTone started
35.1768 	EXP 	text_3: autoDraw = False
40.1489 	EXP 	Sound ModulatedTone reached end of file
45.1607 	EXP 	New trial (rep=1, index=0): None
45.1766 	EXP 	Cross: autoDraw = False
45.1766 	EXP 	text_3: autoDraw = False
45.1766 	EXP 	Cross: autoDraw = True
45.1766 	EXP 	text_3: autoDraw = True
47.6597 	EXP 	Sound ModulatedTone started
47.6759 	EXP 	text_3: autoDraw = False
52.6691 	EXP 	Sound ModulatedTone reached end of file
57.6606 	EXP 	New trial (rep=2, index=0): None
57.6759 	EXP 	Cross: autoDraw = False
57.6759 	EXP 	text_3: autoDraw = False
57.6759 	EXP 	Cross: autoDraw = True
57.6759 	EXP 	text_3: autoDraw = True
60.1605 	EXP 	Sound ModulatedTone started
60.1757 	EXP 	text_3: autoDraw = False
65.1686 	EXP 	Sound ModulatedTone reached end of file
70.1593 	EXP 	New trial (rep=3, index=0): None
70.1757 	EXP 	Cross: autoDraw = False
70.1757 	EXP 	text_3: autoDraw = False
70.1757 	EXP 	Cross: autoDraw = True
70.1757 	EXP 	text_3: autoDraw = True
72.6587 	EXP 	Sound ModulatedTone started
72.6750 	EXP 	text_3: autoDraw = False
77.6690 	EXP 	Sound ModulatedTone reached end of file
82.6592 	EXP 	New trial (rep=4, index=0): None
82.6903 	EXP 	Cross: autoDraw = False
82.6903 	EXP 	text_3: autoDraw = False
82.6903 	EXP 	Cross: autoDraw = True
82.6903 	EXP 	text_3: autoDraw = True
85.1571 	EXP 	Sound ModulatedTone started
85.1909 	EXP 	text_3: autoDraw = False
90.1684 	EXP 	Sound ModulatedTone reached end of file
95.1575 	EXP 	New trial (rep=5, index=0): None
95.1737 	EXP 	Cross: autoDraw = False
95.1737 	EXP 	text_3: autoDraw = False
95.1737 	EXP 	Cross: autoDraw = True
95.1737 	EXP 	text_3: autoDraw = True
97.6568 	EXP 	Sound ModulatedTone started
97.6749 	EXP 	text_3: autoDraw = False
102.6586 	EXP 	Sound ModulatedTone reached end of file
107.6572 	EXP 	New trial (rep=6, index=0): None
107.6885 	EXP 	Cross: autoDraw = False
107.6885 	EXP 	text_3: autoDraw = False
107.6885 	EXP 	Cross: autoDraw = True
107.6885 	EXP 	text_3: autoDraw = True
110.1553 	EXP 	Sound ModulatedTone started
110.1890 	EXP 	text_3: autoDraw = False
115.1589 	EXP 	Sound ModulatedTone reached end of file
120.1567 	EXP 	New trial (rep=7, index=0): None
120.1728 	EXP 	Cross: autoDraw = False
120.1728 	EXP 	text_3: autoDraw = False
120.1728 	EXP 	Cross: autoDraw = True
120.1728 	EXP 	text_3: autoDraw = True
122.6553 	EXP 	Sound ModulatedTone started
122.6720 	EXP 	text_3: autoDraw = False
127.6588 	EXP 	Sound ModulatedTone reached end of file
132.6559 	EXP 	New trial (rep=8, index=0): None
132.6717 	EXP 	Cross: autoDraw = False
132.6717 	EXP 	text_3: autoDraw = False
132.6717 	EXP 	Cross: autoDraw = True
132.6717 	EXP 	text_3: autoDraw = True
135.1553 	EXP 	Sound ModulatedTone started
