2.4311 	WARNING 	Speech-to-text recognition using Google online services is not available (use command `pip install google-api-core google-auth google-cloud google-cloud-speech googleapis-common-protos` to get it). Transcription will be unavailable using that service this session.
4.1511 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice'] (in that order).
29.4002 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E157AB05E0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001E158ABF1F0>, multiSample=False, name='window1', numSamples=2, pos=(500, 210), screen=0, size=array([920, 780]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
29.4003 	EXP 	window1: mouseVisible = True
29.4004 	EXP 	window1: mouseVisible = True
29.4004 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
29.4004 	EXP 	window1: recordFrameIntervals = False
29.5671 	EXP 	window1: recordFrameIntervals = True
29.7501 	EXP 	Screen (0) actual frame rate measured at 59.98Hz
29.7502 	EXP 	window1: recordFrameIntervals = False
29.7994 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
34.4423 	EXP 	Created instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instructions', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
34.4697 	EXP 	Created fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixation', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
34.5390 	EXP 	Sound sound_1 set volume 0.800
34.5422 	EXP 	Created feedback_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='feedback_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
34.5750 	EXP 	Created instructions_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instructions_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
34.5785 	EXP 	Created fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixation', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
34.5788 	EXP 	Sound sound_1 set volume 0.800
34.5876 	EXP 	Created thank_you = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='thank_you', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
34.6040 	EXP 	instructions: autoDraw = True
51.1189 	DATA 	Mouse: Left button down, pos=(707,593)
51.1893 	DATA 	Mouse:  Left button up, pos=(707,593)
52.6687 	EXP 	Imported aud_conditions3.xlsx as conditions, 5 conditions, 4 params
52.6696 	EXP 	Created sequence: random, trialTypes=5, nReps=2, seed=None
52.6701 	EXP 	New trial (rep=0, index=0): {'trial': 'standard', 'file': "soundFiles/250Hz_44100Hz_16bit_05sec.wav'", 'corrAns': 'None', 'tone': 1000}
52.6728 	DATA 	Keypress: space
52.6846 	EXP 	instructions: autoDraw = False
52.6846 	EXP 	fixation: autoDraw = True
56.1721 	EXP 	fixation: autoDraw = False
56.1721 	EXP 	feedback_text: height = 0.05
56.1721 	EXP 	feedback_text: height = 0.05
56.1721 	EXP 	feedback_text: height = 0.05
56.1721 	EXP 	feedback_text: text = 'Correct'
56.1721 	EXP 	feedback_text: autoDraw = True
57.1563 	EXP 	New trial (rep=0, index=1): {'trial': 'standard', 'file': "soundFiles/250Hz_44100Hz_16bit_05sec.wav'", 'corrAns': 'None', 'tone': 1000}
57.1723 	EXP 	feedback_text: autoDraw = False
57.1723 	EXP 	fixation: autoDraw = True
60.6759 	EXP 	fixation: autoDraw = False
60.6759 	EXP 	feedback_text: text = 'Correct'
60.6759 	EXP 	feedback_text: autoDraw = True
61.6598 	EXP 	New trial (rep=0, index=2): {'trial': 'standard', 'file': "soundFiles/250Hz_44100Hz_16bit_05sec.wav'", 'corrAns': 'None', 'tone': 1000}
61.6774 	EXP 	feedback_text: autoDraw = False
61.6774 	EXP 	fixation: autoDraw = True
65.1796 	EXP 	fixation: autoDraw = False
65.1796 	EXP 	feedback_text: text = 'Correct'
65.1796 	EXP 	feedback_text: autoDraw = True
66.1639 	EXP 	New trial (rep=0, index=3): {'trial': 'standard', 'file': "soundFiles/250Hz_44100Hz_16bit_05sec.wav'", 'corrAns': 'None', 'tone': 1000}
66.1798 	EXP 	feedback_text: autoDraw = False
66.1798 	EXP 	fixation: autoDraw = True
69.6830 	EXP 	fixation: autoDraw = False
69.6830 	EXP 	feedback_text: text = 'Correct'
69.6830 	EXP 	feedback_text: autoDraw = True
70.6675 	EXP 	New trial (rep=0, index=4): {'trial': 'target', 'file': "soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav'", 'corrAns': 't', 'tone': 2000}
70.6838 	EXP 	feedback_text: autoDraw = False
70.6838 	EXP 	fixation: autoDraw = True
74.1705 	EXP 	fixation: autoDraw = False
74.1705 	EXP 	feedback_text: height = 0.05
74.1705 	EXP 	feedback_text: height = 0.05
74.1705 	EXP 	feedback_text: height = 0.05
74.1705 	EXP 	feedback_text: text = 'Incorrect'
74.1705 	EXP 	feedback_text: autoDraw = True
75.1562 	EXP 	New trial (rep=1, index=0): {'trial': 'standard', 'file': "soundFiles/250Hz_44100Hz_16bit_05sec.wav'", 'corrAns': 'None', 'tone': 1000}
75.1712 	EXP 	feedback_text: autoDraw = False
75.1712 	EXP 	feedback_text: autoDraw = False
75.1712 	EXP 	fixation: autoDraw = True
78.6737 	EXP 	fixation: autoDraw = False
78.6737 	EXP 	feedback_text: height = 0.05
78.6737 	EXP 	feedback_text: height = 0.05
78.6737 	EXP 	feedback_text: height = 0.05
78.6737 	EXP 	feedback_text: text = 'Correct'
