1.5700 	WARNING 	Speech-to-text recognition using Google online services is not available (use command `pip install google-api-core google-auth google-cloud google-cloud-speech googleapis-common-protos` to get it). Transcription will be unavailable using that service this session.
3.0207 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice'] (in that order).
58.8143 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F90BDC0640>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001F90CDCF250>, multiSample=False, name='window1', numSamples=2, pos=(380, 135), screen=0, size=array([920, 780]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
58.8148 	EXP 	window1: mouseVisible = True
58.8149 	EXP 	window1: mouseVisible = True
58.8149 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
58.8149 	EXP 	window1: recordFrameIntervals = False
58.9787 	EXP 	window1: recordFrameIntervals = True
59.1630 	EXP 	Screen (0) actual frame rate measured at 59.93Hz
59.1631 	EXP 	window1: recordFrameIntervals = False
59.2011 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
63.1731 	EXP 	Created instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instructions', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
63.2063 	EXP 	Created fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixation', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
63.2529 	EXP 	Sound sound_1 set volume 0.800
63.2545 	EXP 	Created feedback_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='feedback_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
63.2800 	EXP 	Created instructions_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instructions_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
63.2830 	EXP 	Created fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixation', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
63.2837 	EXP 	Sound sound_1 set volume 0.800
63.2901 	EXP 	Created thank_you = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='thank_you', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
63.3145 	EXP 	instructions: autoDraw = True
124.9933 	DATA 	Mouse: Left button down, pos=(624,470)
125.0596 	DATA 	Mouse:  Left button up, pos=(624,470)
129.2209 	DATA 	Mouse: Left button down, pos=(735,109)
129.2646 	DATA 	Mouse:  Left button up, pos=(735,109)
133.3162 	EXP 	Imported aud_conditions3.xlsx as conditions, 5 conditions, 4 params
133.3199 	EXP 	Created sequence: random, trialTypes=5, nReps=2, seed=None
133.3205 	EXP 	New trial (rep=0, index=0): {'trial': 'standard', 'file': "soundFiles/250Hz_44100Hz_16bit_05sec.wav'", 'corrAns': 'None', 'tone': 1000}
133.3237 	DATA 	Keypress: space
133.3271 	EXP 	instructions: autoDraw = False
133.3271 	EXP 	fixation: autoDraw = True
136.8122 	EXP 	fixation: autoDraw = False
136.8122 	EXP 	feedback_text: height = 0.05
136.8122 	EXP 	feedback_text: height = 0.05
136.8122 	EXP 	feedback_text: height = 0.05
136.8122 	EXP 	feedback_text: text = 'Correct'
136.8122 	EXP 	feedback_text: autoDraw = True
137.7965 	EXP 	New trial (rep=0, index=1): {'trial': 'target', 'file': "soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav'", 'corrAns': 't', 'tone': 2000}
137.8129 	EXP 	feedback_text: autoDraw = False
137.8129 	EXP 	fixation: autoDraw = True
139.7990 	DATA 	Keypress: t
141.3145 	EXP 	fixation: autoDraw = False
141.3145 	EXP 	feedback_text: text = 'Correct'
141.3145 	EXP 	feedback_text: autoDraw = True
142.2986 	EXP 	New trial (rep=0, index=2): {'trial': 'standard', 'file': "soundFiles/250Hz_44100Hz_16bit_05sec.wav'", 'corrAns': 'None', 'tone': 1000}
142.3147 	EXP 	feedback_text: autoDraw = False
142.3147 	EXP 	fixation: autoDraw = True
145.8163 	EXP 	fixation: autoDraw = False
145.8163 	EXP 	feedback_text: text = 'Correct'
145.8163 	EXP 	feedback_text: autoDraw = True
146.8008 	EXP 	New trial (rep=0, index=3): {'trial': 'standard', 'file': "soundFiles/250Hz_44100Hz_16bit_05sec.wav'", 'corrAns': 'None', 'tone': 1000}
146.8178 	EXP 	feedback_text: autoDraw = False
146.8178 	EXP 	fixation: autoDraw = True
150.3183 	EXP 	fixation: autoDraw = False
150.3183 	EXP 	feedback_text: text = 'Correct'
150.3183 	EXP 	feedback_text: autoDraw = True
151.3031 	EXP 	New trial (rep=0, index=4): {'trial': 'standard', 'file': "soundFiles/250Hz_44100Hz_16bit_05sec.wav'", 'corrAns': 'None', 'tone': 1000}
151.3191 	EXP 	feedback_text: autoDraw = False
151.3191 	EXP 	fixation: autoDraw = True
154.8202 	EXP 	fixation: autoDraw = False
154.8202 	EXP 	feedback_text: text = 'Correct'
154.8202 	EXP 	feedback_text: autoDraw = True
155.8042 	EXP 	New trial (rep=1, index=0): {'trial': 'standard', 'file': "soundFiles/250Hz_44100Hz_16bit_05sec.wav'", 'corrAns': 'None', 'tone': 1000}
155.8205 	EXP 	feedback_text: autoDraw = False
155.8205 	EXP 	fixation: autoDraw = True
159.3217 	EXP 	fixation: autoDraw = False
159.3217 	EXP 	feedback_text: text = 'Correct'
159.3217 	EXP 	feedback_text: autoDraw = True
160.3071 	EXP 	New trial (rep=1, index=1): {'trial': 'standard', 'file': "soundFiles/250Hz_44100Hz_16bit_05sec.wav'", 'corrAns': 'None', 'tone': 1000}
160.3228 	EXP 	feedback_text: autoDraw = False
160.3228 	EXP 	fixation: autoDraw = True
163.8235 	EXP 	fixation: autoDraw = False
163.8235 	EXP 	feedback_text: text = 'Correct'
163.8235 	EXP 	feedback_text: autoDraw = True
164.8088 	EXP 	New trial (rep=1, index=2): {'trial': 'target', 'file': "soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav'", 'corrAns': 't', 'tone': 2000}
164.8247 	EXP 	feedback_text: autoDraw = False
164.8247 	EXP 	fixation: autoDraw = True
166.6116 	DATA 	Keypress: t
168.3261 	EXP 	fixation: autoDraw = False
